customer_id,frequency_of_purchases,avg_purchase_value,preferred_channel,customer_support_tickets,inventory_demand
776,35,243.97322436606368,0,1,4
777,1,106.87843268928553,0,8,51
778,21,580.3977365277066,0,12,83
779,48,558.141055204039,0,16,98
780,6,196.50115924152428,0,12,70
781,28,65.68422737202076,1,15,79
782,17,89.90136965204611,0,0,10
783,5,992.8432766476064,0,6,36
784,31,785.7480557954549,1,12,46
785,5,922.7676012055209,0,13,6
786,38,203.1041750139997,0,16,70
787,3,960.9628509602007,0,15,79
788,23,151.22780795843045,1,14,93
789,37,513.9910102808064,1,16,89
790,37,831.3987275728933,1,1,83
791,10,356.3053209664636,0,11,78
792,10,430.5802478451315,1,2,3
793,19,136.9032591961069,1,8,50
794,17,131.69266119898302,0,5,42
795,21,623.372542530873,0,5,78
796,14,678.7770449338561,1,6,54
797,9,779.5591889413713,0,7,39
798,46,561.1152321549359,1,2,85
799,1,649.3016993386929,0,14,55
800,45,23.38209898272286,1,5,11
801,13,170.54901986581618,0,10,74
802,4,985.0656183567356,0,2,79
803,1,85.23357125267347,0,15,30
804,49,682.0003400376424,2,5,81
805,40,184.32180670139905,2,10,56
806,32,719.5513999099655,1,7,29
807,34,708.9304989323736,1,9,17
808,28,241.8570691902093,0,9,33
809,31,276.9380552270121,1,2,21
810,8,658.2230064660674,0,13,78
811,39,396.1851783924115,0,18,10
812,26,202.60249000291216,0,8,87
813,34,734.3628027996069,0,12,39
814,3,162.60604909297084,0,8,78
815,12,857.0872275034972,0,11,47
816,1,519.5228288113092,0,13,86
817,44,114.64359784050768,1,4,52
818,5,697.1316101956745,0,5,41
819,30,523.971409178795,0,12,92
820,30,305.0769960768614,2,12,47
821,17,428.3139864216163,0,5,73
822,48,305.35436615162376,2,13,87
823,47,270.3955773853562,1,10,71
824,23,171.97233663527507,0,12,88
825,15,369.1394618061011,0,11,43
826,37,258.47733425291005,0,15,37
827,21,686.6001421833779,0,5,73
828,14,687.0379737516732,0,8,64
829,2,506.821840130082,0,16,71
830,11,780.1650821956179,0,19,60
831,39,842.9263218159878,1,15,87
832,38,583.9687928599304,0,11,25
833,34,622.7458111357994,1,17,22
834,38,290.05705068850153,0,8,43
835,34,895.9205086984646,1,2,71
836,18,33.963983978304526,0,9,70
837,30,355.1164447484172,1,10,36
838,15,724.5824173343575,0,1,46
839,27,89.28861457444962,1,7,22
840,34,191.3378321540097,0,19,35
841,38,593.3928705842227,0,10,47
842,33,564.3937347489224,0,17,33
843,24,741.5390131696455,0,19,85
844,15,814.4865126972901,0,6,75
845,30,137.29378272655242,0,13,13
846,42,28.19717987748963,0,6,56
847,17,692.742134462317,0,0,67
848,5,308.37787780869564,1,11,13
849,29,629.724074778774,2,0,50
850,4,159.03914218160247,0,2,57
851,10,474.34964619930327,1,1,98
852,17,509.38049860280256,1,2,28
853,10,589.2270382094839,0,3,98
854,17,518.0383161672587,0,13,96
855,20,500.7338625264267,0,17,87
856,24,339.40681244401696,2,4,88
857,5,80.46843395490536,0,14,65
858,34,98.62499482887388,1,15,24
859,6,439.4404916630821,1,7,67
860,2,362.2351965427831,0,7,81
861,13,520.9734566277527,0,6,7
862,43,311.7897875637043,1,5,74
863,43,691.0309905407711,0,6,83
864,48,865.3152737894154,0,18,24
865,11,305.874556898999,0,0,9
866,47,201.0541678596383,2,12,15
867,23,125.01876851154823,0,6,56
868,16,620.0915001651043,1,0,86
869,31,449.4174312291637,0,9,17
870,11,196.13556002432605,0,12,19
871,16,656.6053659589369,2,3,9
872,8,156.99835117523156,1,6,64
873,4,558.757698789473,0,5,57
874,40,531.876897809012,1,5,38
875,4,736.8855231742225,0,10,83
876,25,64.5585435412601,1,8,8
877,3,888.994202532817,0,6,6
878,32,705.9618088853513,1,8,49
879,3,223.9647383652746,1,5,45
880,27,191.57129512364227,0,18,21
881,29,437.3436120023456,2,13,93
882,32,819.389676249151,2,0,34
883,19,844.5204932077161,0,15,12
884,21,525.2515312179892,2,8,39
885,5,862.2027540598701,1,14,96
886,18,15.389272099773665,1,18,6
887,28,44.822885216280646,2,9,81
888,42,912.7033777003753,0,15,32
889,22,777.5786105870569,1,2,60
890,21,456.1989976678818,2,18,8
891,6,756.0740301632073,0,12,38
892,1,956.0830671061874,0,13,93
893,5,774.3686286424722,0,6,95
894,41,843.9476204801388,1,1,19
895,12,763.0005155761611,1,13,55
896,26,176.52898150920618,0,16,9
897,46,835.2383685492794,0,12,52
898,34,203.15773182396794,0,1,28
899,49,893.6852147637055,0,4,62
900,14,464.06339910026514,1,3,48
901,26,680.2069847879183,0,2,39
902,45,502.26843940183704,1,13,53
903,27,103.05102012243601,1,10,95
904,9,297.81508454445844,2,7,63
905,26,983.894535457036,0,8,19
906,47,961.1076041531192,2,15,33
907,22,327.2820286789918,0,2,64
908,47,996.3338362027736,1,9,26
909,30,847.0956835419306,1,0,45
910,43,614.8499044379322,0,8,1
911,48,49.72337405839939,0,15,75
912,17,902.4323612429957,0,8,66
913,26,561.8549864716765,1,11,35
914,36,869.7913896907419,0,0,77
915,1,836.0848287066849,2,15,98
916,8,834.6761530490752,0,7,98
917,49,701.1921221077561,2,13,99
918,35,298.50098728928816,0,13,96
919,15,342.7986551670746,0,9,45
920,47,315.3845204568595,0,0,76
921,22,29.84553953723905,2,5,33
922,14,586.743220122663,1,8,82
923,26,701.8453337415725,0,18,69
924,28,855.3273335899515,0,15,83
925,23,148.76377904890305,0,18,31
926,14,548.7413174870337,1,10,91
927,24,17.92805926704503,0,10,64
928,2,104.14271123362218,1,13,15
929,45,63.66962676393313,1,6,46
930,26,728.2232536753321,2,11,48
931,14,90.24896823882713,1,19,68
932,7,719.2884517432021,0,19,83
933,3,257.1284573664775,2,4,85
934,47,878.9358310899701,0,0,40
935,23,815.018488480176,0,10,1
936,46,958.2519153005237,2,14,20
937,43,884.9243953034515,0,9,22
938,47,933.9961249251838,0,14,54
939,45,860.1549725481747,0,12,77
940,18,696.4480816087068,0,14,65
941,38,178.5565606041816,0,1,15
942,35,278.990443665552,0,12,61
943,15,220.59969646897036,0,11,79
944,25,607.5499297816235,2,3,14
945,37,508.58373859386535,1,11,69
946,28,868.4091971868394,1,14,49
947,10,953.1461378340849,1,12,6
948,39,410.8112907219629,2,1,41
949,17,511.2870477480042,2,19,31
950,39,971.8011932360978,2,15,90
951,22,283.4765522069121,2,13,64
952,26,794.4668676052255,0,1,89
953,44,232.98750331189382,1,16,51
954,25,684.6455142710192,1,15,59
955,17,261.07947136217854,1,3,55
956,13,884.896054943073,0,10,49
957,20,565.86316429931,0,12,40
958,25,194.07430446564072,0,5,15
959,4,232.12548394150116,2,16,70
960,10,498.91070375101924,1,0,65
961,3,961.9860053191301,0,8,7
962,41,771.9457422448179,0,17,62
963,45,493.42654639758666,1,10,54
964,18,344.3419531165949,0,13,52
965,47,553.7758084149582,0,1,51
966,36,750.8772250943335,0,19,4
967,47,786.089302568272,0,10,1
968,22,331.3627101159752,0,1,66
969,34,723.9476755317385,1,3,98
970,47,661.2108922358243,0,12,35
971,8,959.5211690763309,0,5,77
972,40,931.7793876029347,1,6,81
973,49,791.4855323475413,1,19,10
974,44,726.1607419663791,0,2,67
975,19,281.30117380723306,1,3,68
976,42,847.505603537548,2,19,89
977,41,433.2306466762325,2,2,93
978,37,279.5181370809842,1,0,65
979,6,390.31915037392787,1,18,51
980,26,837.5761351163428,0,12,30
981,34,157.14688342210616,1,13,39
982,45,461.59715370862426,1,15,10
983,6,497.4340185841948,0,3,93
984,37,46.263400622831206,0,16,44
985,33,203.7885692526837,1,9,32
986,22,828.4750042900979,2,6,44
987,21,832.4597147088131,0,12,63
988,6,299.4909330454055,0,12,61
989,6,876.148262251947,1,13,65
990,48,774.0651096776644,0,5,41
991,4,423.7284089574553,1,15,81
992,30,750.9222809609875,0,8,12
993,11,961.7212848828582,0,19,2
994,30,464.38002088469534,1,15,73
995,31,246.0429071639488,0,11,76
996,24,942.3983350496543,0,15,60
997,9,607.7068456776238,0,4,25
998,3,114.21251085562102,0,10,61
999,31,576.9559876981226,1,0,99
1000,40,505.5750805538157,1,9,22
1001,37,857.0330051348077,0,10,97
1002,36,535.3882378658861,0,14,56
1003,24,262.6801100008406,0,2,21
1004,31,678.8876232262396,1,14,55
1005,6,547.1496980102244,0,10,40
1006,2,240.71418198420372,2,8,51
1007,20,577.8915793634787,1,1,22
1008,28,823.3202221107892,1,11,28
1009,11,38.285208546770335,1,19,4
1010,4,634.5425282586606,2,15,26
1011,15,356.08934382654814,2,15,87
1012,6,299.7447313018299,1,0,60
1013,49,398.66187285750016,0,15,23
1014,30,348.60243760550185,2,5,41
1015,38,833.9167156413572,0,13,58
1016,2,282.04983266022157,2,10,8
1017,15,735.8214928755195,1,0,96
1018,11,103.11922202630284,2,19,51
1019,8,951.8824087595714,2,16,61
1020,26,626.0934708760662,0,18,1
1021,45,709.6513912741145,1,1,30
1022,44,305.0589387735065,0,13,92
1023,5,417.97560302103346,0,7,17
1024,6,231.54060240826647,0,5,23
1025,26,933.2107249442017,0,8,24
1026,4,493.2234026303639,1,4,86
1027,19,634.14363450141,2,4,69
1028,20,736.9293102254082,1,17,89
1029,33,377.39503018854356,0,13,52
1030,20,722.9006379937498,2,11,71
1031,49,679.2325648587768,2,11,58
1032,12,708.6027405352071,1,5,22
1033,47,494.33760120256676,1,3,59
1034,1,389.1080084687009,2,14,44
1035,26,229.86136632689994,0,14,37
1036,14,826.380089272884,2,16,34
1037,38,612.2665460663619,2,2,57
1038,37,449.90867413652006,2,9,57
1039,11,944.5559476435053,0,7,40
1040,36,57.36042438196842,2,8,20
1041,13,851.6702257529971,0,2,17
1042,43,997.6067670165127,1,0,52
1043,3,888.0726897740386,2,10,4
1044,33,812.332219759469,0,12,63
1045,6,380.5629334722614,0,11,50
1046,10,239.00104043967056,2,6,82
1047,5,737.502015294605,2,1,92
1048,23,311.5296126256827,2,0,50
1049,10,184.27928533342097,0,19,16
1050,44,788.6606282325554,1,2,72
1051,2,319.418215714355,0,3,61
1052,13,915.297312192465,1,16,44
1053,40,842.226318370934,0,17,18
1054,2,849.1639262141626,1,16,50
1055,20,773.8540287952679,0,18,93
1056,1,882.0726095369893,2,3,80
1057,37,807.689423256339,1,16,30
1058,9,606.4862499389814,1,1,49
1059,17,302.8644913960445,0,9,98
1060,9,889.3271012820076,1,11,94
1061,11,842.19758654546,0,12,21
1062,15,478.15052898843965,0,10,22
1063,24,48.68789914193564,1,7,47
1064,38,642.1582901278944,2,19,25
1065,35,60.09088513981592,0,4,86
1066,30,927.0171622299232,0,1,56
1067,31,962.014944059054,1,11,64
1068,49,197.59524444060818,2,1,28
1069,5,679.6254842743608,0,5,33
1070,44,101.34631451713514,2,18,66
1071,14,732.2217592873909,2,11,4
1072,11,353.81478949114785,0,12,80
1073,9,684.2396106131408,0,16,12
1074,34,379.14774411015605,1,11,17
1075,12,154.1118347349034,2,2,36
1076,35,412.0488806975323,1,7,16
1077,35,121.54679136844211,0,15,23
1078,1,581.1144422271764,0,3,72
1079,40,50.54201682798498,0,12,9
1080,22,532.0464828038611,1,7,78
1081,29,887.5049606245855,0,0,55
1082,8,839.4945374181691,1,2,73
1083,11,883.9538826302318,0,0,64
1084,41,922.8283141058362,0,14,47
1085,37,113.48260899693729,0,17,90
1086,14,137.45973084695595,0,19,67
1087,30,561.4367382499973,2,2,10
1088,35,895.0329417401849,0,14,89
1089,21,974.6059619587904,1,4,4
1090,37,55.79929816659996,0,9,30
1091,5,362.21634335865355,0,6,11
1092,19,220.76531211339352,0,7,51
1093,14,758.4061904419356,0,2,19
1094,26,643.7919298516616,0,17,13
1095,4,128.68915116900695,2,16,57
1096,25,488.68684669132176,0,15,3
1097,45,688.5861171475784,0,12,78
1098,42,781.2153399847973,2,3,74
1099,25,29.85218268616844,0,2,38
1100,18,891.5648782440509,1,10,27
1101,40,573.5885691210192,0,1,88
1102,8,813.7900238103057,0,17,80
1103,39,809.8586497141406,1,3,10
1104,40,197.95413366825946,2,16,53
1105,14,119.07039905109677,0,5,27
1106,32,724.0743962840884,0,9,7
1107,38,164.8626496334029,0,10,92
1108,33,851.4381164906765,0,4,90
1109,23,728.9275890234841,2,17,82
1110,15,843.4071107216099,0,9,13
1111,33,306.0225528132526,2,8,72
1112,25,323.4320798064633,0,15,91
1113,17,674.5093407828545,2,9,60
1114,33,41.131495508358064,1,9,14
1115,47,729.2317788740485,2,3,44
1116,2,837.4252401460552,0,13,70
1117,14,421.011950738063,1,7,84
1118,40,767.230041787584,1,0,28
1119,40,182.86480781243932,1,15,23
1120,39,329.0377898812898,2,16,12
1121,6,974.5619134793726,1,9,24
1122,6,986.464891824525,2,5,51
1123,3,517.4790024913721,0,6,22
1124,7,934.9270935492382,1,17,62
1125,8,527.5033712762861,2,1,26
1126,42,298.67224687954575,0,8,86
1127,15,274.23029521778415,0,4,58
1128,47,930.2106483144673,2,7,71
1129,29,180.72192508412053,0,4,15
1130,33,583.8361336198,0,14,94
1131,30,559.9698173820924,0,7,68
1132,39,742.225467806465,2,4,6
1133,27,504.250478449527,2,4,2
1134,36,279.56280410105285,2,19,31
1135,29,177.70253463526277,1,16,24
1136,38,624.6106154708328,1,8,35
1137,33,721.8008492847008,0,1,47
1138,37,573.8260658952123,0,0,31
1139,27,740.9677643499828,0,10,89
1140,33,150.10599042546053,0,14,72
1141,4,883.6454929937041,2,0,76
1142,22,586.571553324418,2,6,2
1143,2,135.5754876236712,1,18,79
1144,10,467.30595216367766,2,14,59
1145,5,846.3438204872523,2,5,96
1146,10,898.5865715186285,1,19,63
1147,33,272.00300994877387,0,9,75
1148,38,714.1531664633485,0,11,17
1149,13,108.98539500893892,1,12,54
1150,31,43.21041269803624,0,14,21
1151,47,564.7949642817433,0,18,22
1152,36,697.8793035348447,2,16,97
1153,45,797.828863864737,0,12,55
1154,24,346.8140760707813,0,1,29
1155,15,16.46015632459812,1,17,79
1156,29,484.7240447402403,1,10,21
1157,8,25.69500991983131,0,4,2
1158,5,101.06466556409194,0,3,42
1159,29,333.42213230643085,2,1,52
1160,47,442.8003290645754,0,15,38
1161,4,286.67474681735206,2,6,3
1162,12,586.0466138396607,0,7,25
1163,45,64.79629132591424,0,7,77
1164,2,153.13391313718887,0,1,88
1165,27,698.3058167478792,1,14,62
1166,31,150.71944506193856,2,4,95
1167,36,643.3774495547182,0,18,15
1168,36,64.13777454583189,0,9,70
1169,26,413.308456327949,0,8,10
1170,43,185.63537541997053,1,19,73
1171,27,118.53991970983456,0,7,69
1172,5,571.3624556662153,0,4,44
1173,20,929.0524142855655,0,18,41
1174,11,64.23917744431334,1,12,83
1175,10,427.33870573585386,2,13,20
1176,40,710.4600833679892,1,7,97
1177,38,468.06095337094877,0,15,37
1178,6,808.4309866441928,0,4,95
1179,8,187.84886270549038,0,0,39
1180,23,959.9982629774631,0,18,77
1181,47,391.3110014948151,1,18,70
1182,26,348.1539366148324,0,16,8
1183,46,875.8597365581343,0,9,43
1184,43,568.2283615728489,1,4,10
1185,12,521.2798984837933,1,6,41
1186,26,729.7081403331466,1,15,4
1187,13,584.0358958982795,2,2,78
1188,40,170.89048830954417,1,11,4
1189,18,677.4556466362803,1,13,24
1190,25,142.1341904893072,1,19,21
1191,33,807.7991282807213,0,0,10
1192,47,989.8392317351482,0,6,46
1193,40,383.61374872502853,2,17,89
1194,43,450.30833921999243,2,3,70
1195,12,55.96931892798418,1,15,80
1196,44,23.595856201752504,1,10,44
1197,36,922.2051415275644,0,17,92
1198,48,137.33781983480014,1,15,33
1199,4,451.3209600838756,2,6,94
1200,5,817.2010776170058,2,2,36
1201,37,890.4255723290363,0,4,25
1202,8,524.203708430633,0,17,13
1203,42,569.3821997261903,0,16,39
1204,49,672.9871327386397,0,0,79
1205,28,961.7686454422781,0,15,38
1206,31,606.6432613350601,1,14,30
1207,9,563.8805068617828,0,12,14
1208,29,24.388793913330773,1,6,50
1209,14,90.14020500213252,1,2,68
1210,40,581.3999103577563,2,12,1
1211,41,936.8779839291311,2,15,61
1212,22,868.024434915401,1,0,3
1213,11,982.7531337622826,1,0,50
1214,23,532.5556971856613,0,15,61
1215,1,790.0516290533892,2,1,36
1216,46,841.9963281744471,0,17,4
1217,37,651.5513407575531,2,17,43
1218,21,345.3624051723622,0,4,14
1219,26,475.2786503112165,0,4,89
1220,46,859.337901521132,0,7,67
1221,36,305.5624467223423,1,8,7
1222,23,924.505699953982,0,13,8
1223,1,237.50827800843845,1,12,44
1224,40,752.0212510052129,2,17,64
1225,15,634.2536420022809,0,3,7
1226,21,752.1034467095546,1,17,48
1227,47,442.97409670826886,0,19,62
1228,9,933.3146519284447,1,14,25
1229,9,636.1474803873626,1,6,81
1230,10,295.41284650871376,0,12,90
1231,26,642.0705199456222,2,1,68
1232,41,293.94758973496084,1,8,64
1233,35,300.69606784227545,2,4,18
1234,25,405.60252650465924,1,0,4
1235,26,853.9061133934277,2,18,17
1236,11,505.29489565005207,0,19,47
1237,38,682.1118338079053,0,18,81
1238,2,398.0480628717184,0,12,45
1239,7,270.9693854088126,2,5,89
1240,18,955.0937591090691,0,9,58
1241,27,607.545434651832,2,10,3
1242,34,934.6118251968911,0,15,12
1243,27,211.3788721763319,0,0,91
1244,17,155.42522227380343,0,18,17
1245,43,857.2646780526646,1,4,22
1246,44,684.1080404910789,2,5,39
1247,24,194.71271426110494,0,5,39
1248,25,276.6661036569024,1,4,16
1249,7,802.657302110058,0,5,51
1250,6,459.32993379597673,1,12,29
1251,24,673.83510144103,0,0,78
1252,33,325.1685019146508,0,0,71
1253,49,387.41765324712793,1,13,41
1254,29,990.805433036874,1,7,57
1255,43,255.14091630297133,0,8,28
1256,22,511.3918132661489,0,9,77
1257,26,845.9583197586269,1,5,80
1258,28,246.8309815291994,2,8,21
1259,21,421.0616191174874,2,17,4
1260,49,618.9403744962884,2,14,99
1261,7,486.3762699603515,2,3,15
1262,17,464.9072439046143,0,1,53
1263,20,368.88463400890237,0,5,90
1264,41,590.7798644971758,0,16,46
1265,49,628.1289709443741,0,6,7
1266,20,656.756645492349,1,19,18
1267,22,79.66442682696902,2,14,89
1268,28,634.7238339549284,0,1,21
1269,40,953.7048069934204,1,11,8
1270,49,545.5763731728028,1,9,59
1271,7,718.1144116841518,1,16,20
1272,1,561.1649846816256,0,17,82
1273,32,856.1932124060589,1,15,83
1274,13,930.2872636515932,0,9,67
1275,30,192.3777003033957,2,7,55
1276,23,442.4914361915553,2,12,62
1277,19,398.4582799233941,0,15,18
1278,32,411.1629720662859,0,7,91
1279,30,134.26893941559712,1,11,79
1280,29,815.4795687209121,0,16,56
1281,49,45.408580584785895,0,15,85
1282,45,532.9443416498854,2,8,22
1283,29,665.2596041642444,0,18,8
1284,30,215.39474367828842,0,16,11
1285,16,906.7916901778076,1,7,12
1286,40,840.1637149545452,0,11,48
1287,19,476.37289218908603,0,8,63
1288,18,417.0374430167373,1,5,27
1289,1,244.20224595898904,0,9,35
1290,14,732.693292398514,1,8,2
1291,47,140.4263616356445,2,3,99
1292,2,683.4353763053452,2,10,95
1293,28,844.0324162572294,0,5,8
1294,49,236.1868601578535,0,17,20
1295,30,867.7631288697686,1,3,8
1296,38,42.98996744511337,1,11,63
1297,4,913.6595115326601,2,8,68
1298,1,127.17860557278505,1,14,31
1299,8,649.3015861586523,0,8,32
1300,29,257.5816442248024,0,5,13
1301,39,838.1868672579176,2,10,86
1302,3,517.1773573063118,2,6,26
1303,32,143.88877933403634,0,13,81
1304,10,575.2816556127186,1,15,29
1305,10,413.8037840950133,0,14,91
1306,19,664.8333384469702,0,19,86
1307,46,883.0842519158249,0,8,18
1308,34,415.2952398715843,2,18,69
1309,33,296.9818727385211,1,11,12
1310,23,24.36994358233271,2,10,2
1311,28,579.0906474812762,2,7,42
1312,32,408.25201975711917,0,2,7
1313,7,380.9027268246804,1,18,47
1314,29,191.1059680713704,2,2,90
1315,8,435.75479173936156,1,2,54
1316,1,984.5975340475346,1,5,15
1317,3,304.7766121355219,0,10,58
1318,24,603.7073692740192,1,19,33
1319,23,778.7220125025101,0,13,67
1320,8,751.6662449447664,0,1,63
1321,47,335.48654461766483,0,11,48
1322,37,614.7514826816819,0,15,66
1323,3,872.5520384174556,0,2,81
1324,33,25.292953455747167,0,15,65
1325,28,441.37701327487457,0,9,36
1326,47,232.03068405948622,0,19,17
1327,8,394.74596749485056,0,4,2
1328,34,421.82971189548925,1,12,33
1329,35,749.2042551387706,1,11,93
1330,32,102.88365367148872,1,0,6
1331,24,517.4580641011853,2,19,43
1332,14,568.5528438807579,0,10,88
1333,32,499.2160275162863,0,18,11
1334,46,734.5545205320929,0,14,5
1335,43,389.9533433477789,2,17,30
1336,16,945.5173930036754,1,15,10
1337,4,486.98540811355196,0,6,91
1338,37,575.5017705186496,0,9,91
1339,21,827.2755151132819,1,15,24
1340,14,282.48374487181127,0,16,59
1341,31,84.45000847517444,1,6,67
1342,48,710.7061385788577,2,10,61
1343,18,488.18173699289486,1,16,26
1344,7,897.5392084494048,2,4,39
1345,10,982.8532482352098,0,0,82
1346,7,405.1182570689819,1,2,3
1347,33,421.28462609706423,2,15,38
1348,23,413.8829761836692,1,14,42
1349,21,331.30856863361686,1,3,48
1350,19,783.8702267887335,1,11,89
1351,48,761.4058048658204,2,0,13
1352,19,483.8584218450196,0,16,89
1353,36,54.21460421510976,0,14,88
1354,29,316.4637084979427,0,19,56
1355,18,299.38001608928914,2,19,59
1356,2,812.9763737382558,2,9,63
1357,1,96.69981768201298,0,10,80
1358,47,807.6186252522771,0,17,43
1359,5,672.4918156771515,2,1,75
1360,20,735.1170445391448,0,5,57
1361,11,437.89105570917326,0,15,21
1362,42,682.9285380417406,0,6,95
1363,2,612.9386552598467,0,18,54
1364,3,771.2903932763431,1,11,79
1365,23,452.3021361235696,0,17,53
1366,12,478.0973686473394,1,9,45
1367,20,647.140460512422,2,6,36
1368,5,116.99671872972442,0,3,63
1369,37,441.8820038806741,0,16,1
1370,38,972.2313368072075,2,16,92
1371,30,47.176796859445155,1,3,97
1372,9,322.8446756377299,0,4,67
1373,34,320.96872089847705,0,0,79
1374,44,637.1294780434149,0,18,33
1375,35,114.7423558298985,1,10,32
1376,22,632.2585905700726,0,0,87
1377,44,104.08983824510322,0,7,58
1378,24,104.0041109441477,0,3,26
