customer_id,frequency_of_purchases,avg_purchase_value,num_products_purchased,days_since_last_purchase
874,40,531.876897809012,7,363
875,4,736.8855231742225,7,93
876,25,64.5585435412601,17,31
877,3,888.994202532817,16,314
878,32,705.9618088853513,16,28
879,3,223.9647383652746,8,137
880,27,191.57129512364227,3,90
881,29,437.3436120023456,15,49
882,32,819.389676249151,1,258
883,19,844.5204932077161,10,6
884,21,525.2515312179892,2,29
885,5,862.2027540598701,7,156
886,18,15.389272099773665,14,263
887,28,44.822885216280646,16,34
888,42,912.7033777003753,15,237
889,22,777.5786105870569,7,138
890,21,456.1989976678818,13,57
891,6,756.0740301632073,10,175
892,1,956.0830671061874,9,214
893,5,774.3686286424722,9,27
894,41,843.9476204801388,6,295
895,12,763.0005155761611,12,119
896,26,176.52898150920618,14,147
897,46,835.2383685492794,7,356
898,34,203.15773182396794,8,265
899,49,893.6852147637055,8,258
900,14,464.06339910026514,8,348
901,26,680.2069847879183,2,189
902,45,502.26843940183704,14,315
903,27,103.05102012243601,10,231
904,9,297.81508454445844,18,198
905,26,983.894535457036,18,239
906,47,961.1076041531192,18,327
907,22,327.2820286789918,16,70
908,47,996.3338362027736,5,252
909,30,847.0956835419306,5,193
910,43,614.8499044379322,10,25
911,48,49.72337405839939,17,70
912,17,902.4323612429957,13,156
913,26,561.8549864716765,17,146
914,36,869.7913896907419,18,319
915,1,836.0848287066849,13,219
916,8,834.6761530490752,17,49
917,49,701.1921221077561,15,194
918,35,298.50098728928816,12,40
919,15,342.7986551670746,10,85
920,47,315.3845204568595,13,343
921,22,29.84553953723905,11,336
922,14,586.743220122663,3,4
923,26,701.8453337415725,10,290
924,28,855.3273335899515,11,247
925,23,148.76377904890305,6,5
926,14,548.7413174870337,1,226
927,24,17.92805926704503,6,150
928,2,104.14271123362218,5,238
929,45,63.66962676393313,7,148
930,26,728.2232536753321,12,103
931,14,90.24896823882713,12,175
932,7,719.2884517432021,7,236
933,3,257.1284573664775,2,34
934,47,878.9358310899701,1,172
935,23,815.018488480176,18,6
936,46,958.2519153005237,12,285
937,43,884.9243953034515,7,225
938,47,933.9961249251838,19,53
939,45,860.1549725481747,3,257
940,18,696.4480816087068,10,59
941,38,178.5565606041816,11,246
942,35,278.990443665552,5,7
943,15,220.59969646897036,2,214
944,25,607.5499297816235,8,78
945,37,508.58373859386535,14,189
946,28,868.4091971868394,8,307
947,10,953.1461378340849,6,216
948,39,410.8112907219629,1,283
949,17,511.2870477480042,1,319
950,39,971.8011932360978,8,61
951,22,283.4765522069121,11,61
952,26,794.4668676052255,18,215
953,44,232.98750331189382,10,45
954,25,684.6455142710192,12,172
955,17,261.07947136217854,16,221
956,13,884.896054943073,5,95
957,20,565.86316429931,16,347
958,25,194.07430446564072,12,44
959,4,232.12548394150116,6,228
960,10,498.91070375101924,5,62
961,3,961.9860053191301,1,317
962,41,771.9457422448179,19,219
963,45,493.42654639758666,10,335
964,18,344.3419531165949,14,89
965,47,553.7758084149582,3,112
966,36,750.8772250943335,6,207
967,47,786.089302568272,5,306
968,22,331.3627101159752,17,203
969,34,723.9476755317385,18,297
970,47,661.2108922358243,12,33
971,8,959.5211690763309,5,215
972,40,931.7793876029347,9,12
973,49,791.4855323475413,12,2
974,44,726.1607419663791,9,363
975,19,281.30117380723306,3,149
976,42,847.505603537548,1,142
977,41,433.2306466762325,15,290
978,37,279.5181370809842,10,207
979,6,390.31915037392787,14,341
980,26,837.5761351163428,7,192
981,34,157.14688342210616,4,341
982,45,461.59715370862426,5,306
983,6,497.4340185841948,16,252
984,37,46.263400622831206,3,204
985,33,203.7885692526837,17,362
986,22,828.4750042900979,13,46
987,21,832.4597147088131,6,261
988,6,299.4909330454055,5,66
989,6,876.148262251947,16,150
990,48,774.0651096776644,11,70
991,4,423.7284089574553,17,364
992,30,750.9222809609875,5,2
993,11,961.7212848828582,6,29
994,30,464.38002088469534,10,256
995,31,246.0429071639488,1,61
996,24,942.3983350496543,10,100
997,9,607.7068456776238,17,144
998,3,114.21251085562102,3,192
999,31,576.9559876981226,2,353
1000,40,505.5750805538157,17,353
1001,37,857.0330051348077,4,270
1002,36,535.3882378658861,2,299
1003,24,262.6801100008406,5,326
1004,31,678.8876232262396,10,311
1005,6,547.1496980102244,1,204
1006,2,240.71418198420372,1,245
1007,20,577.8915793634787,4,31
1008,28,823.3202221107892,7,332
1009,11,38.285208546770335,14,52
1010,4,634.5425282586606,14,243
1011,15,356.08934382654814,18,263
1012,6,299.7447313018299,2,174
1013,49,398.66187285750016,1,100
1014,30,348.60243760550185,16,61
1015,38,833.9167156413572,18,360
1016,2,282.04983266022157,16,188
1017,15,735.8214928755195,6,7
1018,11,103.11922202630284,10,189
1019,8,951.8824087595714,2,83
1020,26,626.0934708760662,7,351
1021,45,709.6513912741145,17,283
1022,44,305.0589387735065,3,124
1023,5,417.97560302103346,12,157
1024,6,231.54060240826647,2,87
1025,26,933.2107249442017,7,148
1026,4,493.2234026303639,17,70
1027,19,634.14363450141,19,76
1028,20,736.9293102254082,12,114
1029,33,377.39503018854356,9,3
1030,20,722.9006379937498,14,234
1031,49,679.2325648587768,2,167
1032,12,708.6027405352071,4,99
1033,47,494.33760120256676,19,124
1034,1,389.1080084687009,16,45
1035,26,229.86136632689994,17,324
1036,14,826.380089272884,2,287
1037,38,612.2665460663619,17,106
1038,37,449.90867413652006,19,294
1039,11,944.5559476435053,8,134
1040,36,57.36042438196842,6,8
1041,13,851.6702257529971,12,28
1042,43,997.6067670165127,18,271
1043,3,888.0726897740386,2,223
1044,33,812.332219759469,19,8
1045,6,380.5629334722614,10,310
1046,10,239.00104043967056,3,134
1047,5,737.502015294605,12,29
1048,23,311.5296126256827,16,115
1049,10,184.27928533342097,12,34
1050,44,788.6606282325554,8,7
1051,2,319.418215714355,5,40
1052,13,915.297312192465,11,330
1053,40,842.226318370934,10,62
1054,2,849.1639262141626,3,86
1055,20,773.8540287952679,9,213
1056,1,882.0726095369893,12,116
1057,37,807.689423256339,6,65
1058,9,606.4862499389814,19,297
1059,17,302.8644913960445,16,170
1060,9,889.3271012820076,14,116
1061,11,842.19758654546,4,322
1062,15,478.15052898843965,18,116
1063,24,48.68789914193564,10,221
1064,38,642.1582901278944,18,357
1065,35,60.09088513981592,12,50
1066,30,927.0171622299232,19,327
1067,31,962.014944059054,8,336
1068,49,197.59524444060818,1,79
1069,5,679.6254842743608,14,20
1070,44,101.34631451713514,6,37
1071,14,732.2217592873909,14,259
1072,11,353.81478949114785,2,93
1073,9,684.2396106131408,9,187
1074,34,379.14774411015605,12,357
1075,12,154.1118347349034,5,201
1076,35,412.0488806975323,2,288
1077,35,121.54679136844211,19,48
1078,1,581.1144422271764,7,253
1079,40,50.54201682798498,7,46
1080,22,532.0464828038611,10,231
1081,29,887.5049606245855,17,95
1082,8,839.4945374181691,14,303
1083,11,883.9538826302318,11,218
1084,41,922.8283141058362,6,40
1085,37,113.48260899693729,8,203
1086,14,137.45973084695595,19,116
1087,30,561.4367382499973,19,91
1088,35,895.0329417401849,17,58
1089,21,974.6059619587904,18,10
1090,37,55.79929816659996,12,256
1091,5,362.21634335865355,9,317
1092,19,220.76531211339352,16,249
1093,14,758.4061904419356,18,317
1094,26,643.7919298516616,16,6
1095,4,128.68915116900695,16,331
1096,25,488.68684669132176,4,188
1097,45,688.5861171475784,7,235
1098,42,781.2153399847973,1,183
1099,25,29.85218268616844,1,287
1100,18,891.5648782440509,8,123
1101,40,573.5885691210192,8,158
1102,8,813.7900238103057,10,323
1103,39,809.8586497141406,1,13
1104,40,197.95413366825946,14,315
1105,14,119.07039905109677,14,54
1106,32,724.0743962840884,10,360
1107,38,164.8626496334029,19,277
1108,33,851.4381164906765,16,43
1109,23,728.9275890234841,9,267
1110,15,843.4071107216099,16,109
1111,33,306.0225528132526,8,323
1112,25,323.4320798064633,7,166
1113,17,674.5093407828545,11,351
1114,33,41.131495508358064,6,106
1115,47,729.2317788740485,15,51
1116,2,837.4252401460552,19,204
1117,14,421.011950738063,14,302
1118,40,767.230041787584,15,43
1119,40,182.86480781243932,6,283
1120,39,329.0377898812898,10,85
1121,6,974.5619134793726,14,217
1122,6,986.464891824525,16,158
1123,3,517.4790024913721,13,350
1124,7,934.9270935492382,11,127
1125,8,527.5033712762861,3,191
1126,42,298.67224687954575,8,266
1127,15,274.23029521778415,3,60
1128,47,930.2106483144673,2,283
1129,29,180.72192508412053,14,62
1130,33,583.8361336198,15,302
1131,30,559.9698173820924,3,126
1132,39,742.225467806465,1,172
1133,27,504.250478449527,15,63
1134,36,279.56280410105285,2,260
1135,29,177.70253463526277,18,16
1136,38,624.6106154708328,1,179
1137,33,721.8008492847008,9,330
1138,37,573.8260658952123,3,101
1139,27,740.9677643499828,2,176
1140,33,150.10599042546053,4,193
1141,4,883.6454929937041,16,301
1142,22,586.571553324418,1,273
1143,2,135.5754876236712,9,261
1144,10,467.30595216367766,8,175
1145,5,846.3438204872523,6,234
1146,10,898.5865715186285,18,300
1147,33,272.00300994877387,16,216
1148,38,714.1531664633485,8,247
1149,13,108.98539500893892,4,21
1150,31,43.21041269803624,3,324
1151,47,564.7949642817433,15,243
1152,36,697.8793035348447,6,288
1153,45,797.828863864737,1,280
1154,24,346.8140760707813,18,244
1155,15,16.46015632459812,11,163
1156,29,484.7240447402403,3,146
1157,8,25.69500991983131,13,67
1158,5,101.06466556409194,17,103
1159,29,333.42213230643085,18,310
1160,47,442.8003290645754,14,125
1161,4,286.67474681735206,7,117
1162,12,586.0466138396607,7,251
1163,45,64.79629132591424,14,321
1164,2,153.13391313718887,15,226
1165,27,698.3058167478792,12,188
1166,31,150.71944506193856,12,187
1167,36,643.3774495547182,8,76
1168,36,64.13777454583189,16,273
1169,26,413.308456327949,9,149
1170,43,185.63537541997053,2,195
1171,27,118.53991970983456,14,364
1172,5,571.3624556662153,16,284
1173,20,929.0524142855655,5,44
1174,11,64.23917744431334,5,170
1175,10,427.33870573585386,18,94
1176,40,710.4600833679892,18,224
1177,38,468.06095337094877,5,278
1178,6,808.4309866441928,11,38
1179,8,187.84886270549038,13,270
1180,23,959.9982629774631,3,235
1181,47,391.3110014948151,17,111
1182,26,348.1539366148324,18,168
1183,46,875.8597365581343,14,54
1184,43,568.2283615728489,12,127
1185,12,521.2798984837933,14,275
1186,26,729.7081403331466,18,42
1187,13,584.0358958982795,2,41
1188,40,170.89048830954417,7,50
1189,18,677.4556466362803,15,159
1190,25,142.1341904893072,10,332
1191,33,807.7991282807213,15,182
1192,47,989.8392317351482,17,181
1193,40,383.61374872502853,11,166
1194,43,450.30833921999243,2,232
1195,12,55.96931892798418,18,206
1196,44,23.595856201752504,4,355
1197,36,922.2051415275644,9,50
1198,48,137.33781983480014,17,146
1199,4,451.3209600838756,17,298
1200,5,817.2010776170058,17,145
1201,37,890.4255723290363,16,16
1202,8,524.203708430633,8,85
1203,42,569.3821997261903,15,216
1204,49,672.9871327386397,1,52
1205,28,961.7686454422781,19,36
1206,31,606.6432613350601,15,107
1207,9,563.8805068617828,9,219
1208,29,24.388793913330773,5,337
1209,14,90.14020500213252,16,298
1210,40,581.3999103577563,13,254
1211,41,936.8779839291311,16,68
1212,22,868.024434915401,11,187
1213,11,982.7531337622826,13,124
1214,23,532.5556971856613,6,30
1215,1,790.0516290533892,17,185
1216,46,841.9963281744471,5,289
1217,37,651.5513407575531,17,359
1218,21,345.3624051723622,1,53
1219,26,475.2786503112165,5,177
1220,46,859.337901521132,5,133
1221,36,305.5624467223423,7,362
1222,23,924.505699953982,16,77
1223,1,237.50827800843845,18,350
1224,40,752.0212510052129,6,60
1225,15,634.2536420022809,2,311
1226,21,752.1034467095546,13,91
1227,47,442.97409670826886,10,298
1228,9,933.3146519284447,11,325
1229,9,636.1474803873626,2,280
1230,10,295.41284650871376,8,199
1231,26,642.0705199456222,19,118
1232,41,293.94758973496084,17,183
1233,35,300.69606784227545,16,55
1234,25,405.60252650465924,10,271
1235,26,853.9061133934277,5,5
1236,11,505.29489565005207,14,101
1237,38,682.1118338079053,19,286
1238,2,398.0480628717184,4,53
1239,7,270.9693854088126,16,218
1240,18,955.0937591090691,15,329
1241,27,607.545434651832,9,286
1242,34,934.6118251968911,3,240
1243,27,211.3788721763319,9,214
1244,17,155.42522227380343,18,104
1245,43,857.2646780526646,4,361
1246,44,684.1080404910789,19,364
1247,24,194.71271426110494,4,222
1248,25,276.6661036569024,9,340
1249,7,802.657302110058,1,348
1250,6,459.32993379597673,1,189
1251,24,673.83510144103,19,327
1252,33,325.1685019146508,3,324
1253,49,387.41765324712793,10,311
1254,29,990.805433036874,12,99
1255,43,255.14091630297133,18,97
1256,22,511.3918132661489,14,327
1257,26,845.9583197586269,10,73
1258,28,246.8309815291994,10,256
1259,21,421.0616191174874,18,231
1260,49,618.9403744962884,1,170
1261,7,486.3762699603515,15,333
1262,17,464.9072439046143,8,157
1263,20,368.88463400890237,3,222
1264,41,590.7798644971758,18,364
1265,49,628.1289709443741,9,346
1266,20,656.756645492349,16,99
1267,22,79.66442682696902,15,220
1268,28,634.7238339549284,5,244
1269,40,953.7048069934204,13,259
1270,49,545.5763731728028,7,194
1271,7,718.1144116841518,16,150
1272,1,561.1649846816256,7,155
1273,32,856.1932124060589,16,22
1274,13,930.2872636515932,13,116
1275,30,192.3777003033957,17,113
1276,23,442.4914361915553,9,211
1277,19,398.4582799233941,12,24
1278,32,411.1629720662859,13,283
1279,30,134.26893941559712,9,292
1280,29,815.4795687209121,5,363
1281,49,45.408580584785895,7,56
1282,45,532.9443416498854,1,266
1283,29,665.2596041642444,4,54
1284,30,215.39474367828842,4,337
1285,16,906.7916901778076,16,108
1286,40,840.1637149545452,5,202
1287,19,476.37289218908603,4,202
1288,18,417.0374430167373,6,337
1289,1,244.20224595898904,3,218
1290,14,732.693292398514,8,243
1291,47,140.4263616356445,17,354
1292,2,683.4353763053452,18,178
1293,28,844.0324162572294,18,61
1294,49,236.1868601578535,12,36
1295,30,867.7631288697686,1,358
1296,38,42.98996744511337,12,46
1297,4,913.6595115326601,11,95
1298,1,127.17860557278505,13,327
1299,8,649.3015861586523,3,44
1300,29,257.5816442248024,8,320
1301,39,838.1868672579176,3,226
1302,3,517.1773573063118,17,146
1303,32,143.88877933403634,13,269
1304,10,575.2816556127186,10,13
1305,10,413.8037840950133,17,25
1306,19,664.8333384469702,3,261
1307,46,883.0842519158249,13,128
1308,34,415.2952398715843,6,39
1309,33,296.9818727385211,14,157
1310,23,24.36994358233271,10,364
1311,28,579.0906474812762,16,185
1312,32,408.25201975711917,18,174
1313,7,380.9027268246804,13,186
1314,29,191.1059680713704,10,281
1315,8,435.75479173936156,6,74
1316,1,984.5975340475346,10,295
1317,3,304.7766121355219,5,16
1318,24,603.7073692740192,6,188
1319,23,778.7220125025101,7,172
1320,8,751.6662449447664,11,186
1321,47,335.48654461766483,16,32
1322,37,614.7514826816819,12,63
1323,3,872.5520384174556,12,349
1324,33,25.292953455747167,5,301
1325,28,441.37701327487457,16,309
1326,47,232.03068405948622,6,189
1327,8,394.74596749485056,9,306
1328,34,421.82971189548925,5,26
1329,35,749.2042551387706,16,346
1330,32,102.88365367148872,18,39
1331,24,517.4580641011853,19,193
1332,14,568.5528438807579,12,163
1333,32,499.2160275162863,2,53
1334,46,734.5545205320929,10,174
1335,43,389.9533433477789,12,196
1336,16,945.5173930036754,14,211
1337,4,486.98540811355196,18,278
1338,37,575.5017705186496,19,188
1339,21,827.2755151132819,6,308
1340,14,282.48374487181127,5,331
1341,31,84.45000847517444,16,214
1342,48,710.7061385788577,14,329
1343,18,488.18173699289486,13,29
1344,7,897.5392084494048,2,171
1345,10,982.8532482352098,2,122
1346,7,405.1182570689819,12,159
1347,33,421.28462609706423,1,86
1348,23,413.8829761836692,19,302
1349,21,331.30856863361686,16,4
1350,19,783.8702267887335,7,2
1351,48,761.4058048658204,7,133
1352,19,483.8584218450196,16,302
1353,36,54.21460421510976,6,79
1354,29,316.4637084979427,18,147
1355,18,299.38001608928914,1,166
1356,2,812.9763737382558,1,315
1357,1,96.69981768201298,14,238
1358,47,807.6186252522771,6,328
1359,5,672.4918156771515,6,276
1360,20,735.1170445391448,4,204
1361,11,437.89105570917326,12,53
1362,42,682.9285380417406,18,107
1363,2,612.9386552598467,10,55
1364,3,771.2903932763431,3,246
1365,23,452.3021361235696,3,164
1366,12,478.0973686473394,8,15
1367,20,647.140460512422,1,1
1368,5,116.99671872972442,18,351
1369,37,441.8820038806741,15,137
1370,38,972.2313368072075,17,151
1371,30,47.176796859445155,11,180
1372,9,322.8446756377299,13,232
1373,34,320.96872089847705,10,188
1374,44,637.1294780434149,13,18
1375,35,114.7423558298985,17,225
1376,22,632.2585905700726,1,105
1377,44,104.08983824510322,16,206
1378,24,104.0041109441477,16,186
1379,17,730.9015236165974,3,65
1380,10,330.89382209446836,2,333
1381,30,977.6487182366103,6,207
1382,46,46.97940707119938,11,229
1383,23,450.6555970808142,3,69
1384,32,122.0045782972834,1,142
1385,17,357.86517709052754,11,206
1386,17,998.24022610296,13,174
1387,14,889.9540866211465,5,197
1388,9,57.84116476684294,18,331
1389,40,567.6232853874266,15,307
1390,2,651.3440817761914,18,197
1391,45,217.43927771062442,15,228
1392,25,153.65451766248574,7,271
1393,39,905.3373233188681,17,199
1394,9,969.1282770685428,8,325
1395,22,991.9739287464454,13,15
1396,43,791.8641559972882,16,286
1397,46,666.8670487112046,10,334
1398,4,352.2729496710679,14,216
1399,26,179.6843292015049,6,35
1400,29,88.19079337256937,7,69
1401,45,696.3644938659771,6,212
1402,34,786.8761810275647,17,46
1403,23,828.1891159304303,8,248
1404,37,914.6273532707606,12,85
1405,11,881.1302680019899,4,48
1406,6,999.7438595355117,10,231
1407,18,251.62337085757878,6,67
1408,21,765.6745390600885,7,89
1409,42,590.5949172510497,8,219
1410,36,268.63268112904655,3,52
1411,41,982.0862690640733,8,22
1412,38,898.9191237265096,15,99
1413,34,137.23051175967527,1,131
1414,17,35.896758900185645,13,88
1415,37,691.4474547093502,18,136
1416,25,608.0893225679698,15,39
1417,38,936.4574678700345,7,18
1418,12,241.66523428876613,15,105
1419,23,93.54406841603718,3,146
1420,42,266.6231804342666,14,336
1421,22,28.738364106348815,4,224
1422,21,45.5338236770431,4,117
1423,27,915.709227861552,3,1
1424,31,358.4964166768595,5,117
1425,6,416.70091099958387,11,26
1426,27,28.187937992723366,8,12
1427,40,277.8165623701281,2,294
1428,34,806.6787239040167,16,341
1429,12,619.336050070052,10,169
